Token,Item Name,Customer-facing Name,Variation Name,Unit and Precision,SKU,Description,Categories,Reporting Category,SEO Title,SEO Description,Permalink,GTIN,Square Online Item Visibility,Item Type,Weight (lb),Social Media Link Title,Social Media Link Description,Shipping Enabled,Self-serve Ordering Enabled,Delivery Enabled,Pickup Enabled,Price,Online Sale Price,Archived,Sellable,Contains Alcohol,Stockable,Skip Detail Screen in POS,Option Name 1,Option Value 1,Current Quantity Seven Bends,New Quantity Seven Bends,Stock Alert Enabled Seven Bends,Stock Alert Count Seven Bends,Tax - Sales Tax (6%)
3BTPWOPL2HIJ7Q4KM4K4HYXW,Oxydendrum arboreum (Sourwood),,3 Gallon,,Oxyarb18,,Tree,Tree,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,N,,,6,,,,Y
4DM53H24EGY2QZ6YMF6FYZPC,Oxydendrum arboreum (Sourwood),,5 Gallon,,Oxyarb21,,Tree,Tree,,,,,visible,Physical good,,,,,,,,70.00,,N,,,,N,,,-1,,,,Y
BK6CA3CENBVZCPO73KCGLWST,Packera aurea (Golden Ragwort),,"4.5"" Pot",,Pacaur3,"This striking, shade loving ground cover spreads quickly by self-seeding and adds a long spring bloom of bright, yellow daisy-like flowers.

Size: Height: 1' - 2' ; Width: 1' -2'
Light: Shade (Part-Full)
Moisture: Dry, Moist,

-",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,,,,83,,,,Y
JRIYJCRZYKQQJY54N6QTM2U3,Packera aurea (Golden Ragwort),,Gallon,,Pacaur9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,,,,45,,,,Y
2MZJCTMQS5NVTKUSXFGT3VAC,Packera aurea (Golden Ragwort),,True Gallon,,Pacaur12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
IVW3LLXRRYA4MOSDVSA57KAF,Packera obovata (Roundleaf Groundsel),,"4.5"" Pot",,Pacobo3,"Blooms long lasting yellow daisy-like flowers from spring to early summer. Flowers atop sparsely leaved stem that rises from basal clump of serrate, rounded leaves that taper at the end. Attracts butterflies.

Size: Height: 1' - 1.5' ; Width: 0.5' -1'
Light: Sun (Part-Full)
Moisture: Dry, Moist, 

-

SB_Johnny | PA!, CC BY-SA 4.0 , via Wikimedia Commons, sonnia hill, CC BY 2.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,,,,,,-1,,,,Y
OT4LZKSVIRWDYJ7R5UEPB7PB,Packera obovata (Roundleaf Groundsel),,Gallon,,Pacobo9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,,,,0,,,,Y
4U5UTOLEBIKOSSSICKXO7C6H,Packera obovata (Roundleaf Groundsel),,True Gallon,,Pacobo12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
RCOTXXPYB2IMZLMRQWMLEAFT,Panicum virgatum (Switchgrass),,"3.5"" Pot",,Panvir2,"Clump grass topped with pink-tinged flower panicles that rise over the grass and are a source of food for birds in the winter. Drought and flood tolerant.

Size: Height: 3' - 6' ; Width: 2' -3'
Light: Sun (Part-Full)
Moisture: Moist, 

-

Photo by David J. Stang [CC BY-SA (https://creativecommons.org/licenses/by-sa/4.0)]\, Photo by David J. Stang, CC BY-SA 4.0 , via Wikimedia Commons",Grass,Grass,,,,,visible,Physical good,,,,N,N,N,Y,8.00,,N,,N,,,,,14,,,,Y
ZNNLZHLYW4GGAATXJVEOJDUX,Panicum virgatum (Switchgrass),,"4.5"" Pot",,Panvir3,,Grass,Grass,,,,,visible,Physical good,,,,,,,,9.00,,N,,,,,,,0,,,,Y
3E5JF6VQ5547ONKH62MW6EAE,Panicum virgatum (Switchgrass),,Gallon,,Panvir9,,Grass,Grass,,,,,visible,Physical good,,,,,,,,13.00,,N,,,,,,,6,,,,Y
W2PKQHK46FI7ARHBNSYEMT25,Parathelypteris noveboracensis (New York Fern),,"4.5"" Pot",,Parnov3,"Clumps usually have 3 or more fronds. Wispy texture due to double cut pinnae. Brown at the base, green once it reaches leaflets. Can form spreading colonies with black trailing rhizomes. Common in woodlands and wetlands.

Size: Height: 1' - 2' ; Width: 1' -2'
Light: Shade (Full)
Moisture: Medium, Moist, 

-

Wasp32, CC BY-SA 4.0 , via Wikimedia Commons, Laval University, CC BY-SA 4.0 , via Wikimedia Commons",Fern,Fern,,,,,visible,Physical good,,,,N,N,N,Y,13.00,,N,,,,,,,0,,,,Y
CVSARO6CQ2SPKE3SDI3GSCPW,Parathelypteris noveboracensis (New York Fern),,Gallon,,Parnov9,,Fern,Fern,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,,,,24,,,,Y
4QX6DS7BGPMHQ7H6EJ3HREWG,Parthenium integrifolium (Wild Quinine),,"4.5"" Pot",,Parint3,"Clump forming perennial naturally found in dry soils of prairies, glades and rocky woods. Bloom white wolly looking flowers from May to August. Rough fragrant leaves with toothed margins.

Size: Height: 2' - 4' ; Width: 1' -2'
Light: Sun (Full)
Moisture: Dry, Medium,

-",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,,,,0,,,,Y
R4FSYXXZRFYC4G5CVGIBIRWH,Parthenium integrifolium (Wild Quinine),,Gallon,,Parint9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,,,,64,,,,Y
WMPQGT7GA7AMM7LJEMKVGC6L,Parthenium integrifolium (Wild Quinine),,True Gallon,,Parint12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
HU7QSCBYMA5NV6PV2CX4RS4G,Passiflora incarnata (Purple Passion Flower),,"4.5"" Pot",,Pasinc3,"Fast growing climbing vine blooms fragrant showy flowers in the summer. Roots appreciate loose mulch and spread by root suckers. Edible fruit appears in July and mature in fall where it can be eaten off vine or made into jelly. Drought tolerant.

Size: Height: 6' - 8' ; Width: 3' -6'
Light: Sun (Part-Full)
Moisture: Medium,

-

By PumpkinSky - Own work, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=60639478",Vine,Vine,,,,,hidden,Physical good,,,,N,N,N,Y,15.00,,N,,,,,,,0,,,,Y
I43KT63S4CUYVMQ3BFJKVSXO,Passiflora incarnata (Purple Passion Flower),,Gallon,,Pasinc9,,Vine,Vine,,,,,hidden,Physical good,,,,,,,,22.00,,N,,,,,,,22,,,,Y
W6SCRIRAJDCKHSEEVE4PHVOA,Passiflora incarnata (Purple Passion Flower),,2 Gallon,,Pasinc15,,Vine,Vine,,,,,hidden,Physical good,,,,,,,,37.00,,N,,,,,,,0,,,,Y
V2FD2AVJPLDTNN6H3QONDWGL,Pedicularis canadensis (Wood Betony),,"4.5"" Pot",,Pedcan3,"Herbaceous perennial with fern like leaves and silvery hairs.  Blooms bright yellow and red flower clusters on a singular stalk.  Attracts bumblebees.

Size: Height: 1' - 2' ; Width: 1' -2'
Light: Sun (Part-Full)
Moisture: Dry, Medium, 

-

DouglasGoldman, CC BY-SA 4.0 , via Wikimedia Commons,  Doug McGrady from Warwick, RI, USA, CC BY 2.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,15.00,,N,,N,,N,,,0,,,,Y
4UQSWFIWM7AKHQB6SYVAAGCK,Pedicularis canadensis (Wood Betony),,Gallon,,Pedcan9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,21.00,,N,,,,N,,,0,,,,Y
3YQBUAXZQJTNEOPCFTV76ATF,Pedicularis canadensis (Wood Betony),,True Gallon,,Pedcan12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,23.00,,N,,,,N,,,0,,,,Y
JBVPXCABYGR2KHLMPAGZ3ECT,Penstemon digitalis (Foxglove White Beardtongue),,"4.5"" Pot",,Pendig3,"White flowers adorn tall, woody stalks on this lovely addition to forest edges or clearings. 

Size: Height: 2' - 4' ; Width: 1' -2'
Light: Sun (Part-Full)
Moisture: Medium, 

-

Eric Hunt, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,0,,,,Y
6W73FAG2FYLC4ZM6LPC6S2CM,Penstemon digitalis (Foxglove White Beardtongue),,Gallon,,Pendig9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,N,,,-8,,,,Y
2Y6OEZBOOUZRQPWPCW4KW3W4,Penstemon digitalis (Foxglove White Beardtongue),,True Gallon,,Pendig12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
DE7W4FBXZZP54H7GDSA4Y4OD,Penstemon hirsutus (Hairy Beardtongue),,"4.5"" Pot",,Penhir3,"Lovely trumpet-shaped, lavender flowers that bloom late May through June attract a variety of pollinators. Deer resistant!

Size: Height: 1' - 2' ; Width: 1' -1'
Light: Sun (Part-Full)
Moisture: Medium, 

-

Agnieszka Kwiecień, Nova, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,N,,N,,,224,,,,Y
DOQPPP6YWUWZPJTRCMAHNPBE,Penstemon hirsutus (Hairy Beardtongue),,Gallon,,Penhir9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,-4,,,,Y
U5NFPIJLOSD7QBFO3JF4D7HH,Penstemon hirsutus (Hairy Beardtongue),,True Gallon,,Penhir12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
A5PH3EOSV6DTPX4LOEQDH4BN,Penstemon laevigatus (Eastern Smooth Beardtongue),,"4.5"" Pot",,Penlae3,"Erect herbaceous perennial with a large basal rosette and panicle of tubular purple flowers. Prefers wetter soils compared to other penstemon species.  Attracts bees butterflies and hummingbirds.

Size: Height: 1' - 4' ; Width: 2' - 3'
Light: Sun (Part-Full)
Moisture: Dry, Medium, 

-

Becky Dillhttps://www.inaturalist.org/people/gillydilly, CC0, via Wikimedia Commons, Michael Wolf, Penig, CC BY-SA 3.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,N,,N,,,56,,,,Y
SOMKIHCARIDCG2S7KEBOWX4R,Penstemon laevigatus (Eastern Smooth Beardtongue),,Gallon,,Penlae9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
FFM2PXTRIWXFQQ5HMBECBGBR,Penstemon laevigatus (Eastern Smooth Beardtongue),,True Gallon,,Penlae12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
XUY7NGNLI7HEW6LAWKYGE6GI,Penstemon pallidus (Pale Beardtongue),,"4.5"" Pot",,Penpal3,"Earlier blooming penstemon covered with soft white hairs.  Blooms tubular light purple flowers.  Attracts native bees. Drought and deer resistant.

Size: Height: 1' - 2' ; Width: 0.5' -1'
Light: Sun (Part-Full)
Moisture: Dry, Medium, 

-

https://www.inaturalist.org/people/supertiger, CC BY 4.0 , via Wikimedia Commons,  Francis Groeters, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,N,,N,,,60,,,,Y
PNVQQ4WMSNU73HAW5XHYIV2Q,Penstemon pallidus (Pale Beardtongue),,Gallon,,Penpal9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
63U4LSVMGP4AH3KW2TXI36RY,Penstemon pallidus (Pale Beardtongue),,True Gallon,,Penpal12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
CLVWQEOVNEXI56GB6YJJAKJR,Phlox divaricata (Wild Blue Phlox),,"4.5"" Pot",,Phldiv3,"This spreading wildflower can form mats, thriving in woodland shade. Groups of star shaped flowers bloom in spring, creating striking carpets of color.

Size: Height: 1' - 1.5' ; Width: 1' -2'
Light: Shade (Full)
Moisture: Medium,

-

Photo by and (c)2007 Derek Ramsey (Ram-Man), CC BY-SA 2.5 , via Wikimedia Commons, Cbaile19, CC0, via Wikimedia Commons
CC BY-SA 3.0, https://commons.wikimedia.org/w/index.php?curid=192105",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,19,,,,Y
BF2H3EZNRNZ4TP7MFS6YBYJL,Phlox divaricata (Wild Blue Phlox),,Gallon,,Phldiv9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,5,,,,Y
JZPDZ63GMTQTXVZZHHQ4EXS2,Phlox divaricata (Wild Blue Phlox),,True Gallon,,Phldiv12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
SBGXPTG344P32L6SN4O7PQ2A,Phlox maculata (Wild Sweet William),,"4.5"" Pot",,Phlmac3,"Upright flower with fragrant, pink, star-shaped flowers that attract hummingbirds and bloom in the summer. Prefers good air circulation and moist soils. Deer resistant.

Size: Height: 2' - 3' ; Width: 1' -2'
Light: Sun (Part-Full)
Moisture: Medium, Moist,

-

Robert H. Mohlenbrock. USDA NRCS. 1995. Northeast wetland flora: Field office guide to plant species. Northeast National Technical Center, Chester. Courtesy of USDA NRCS Wetland Science Institute. -",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,,,,,,0,,,,Y
43LGUFH3SUGZCIFMNVG6DVVE,Phlox maculata (Wild Sweet William),,Gallon,,Phlmac9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,,,,0,,,,Y
7LPVGGNUBK3FQWNFMATN6LLV,Phlox maculata (Wild Sweet William),,True Gallon,,Phlmac12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
FOUZJT3PC3U3PXJSV4CXCI6D,Phlox paniculata (Garden Phlox),,"4.5"" Pot",,Phlpan3,"This taller phlox produces fragrant, pink-purple blooms in late summer that attract butterflies and hummingbirds. Deer, clay tolerant

Size: Height: 2' - 4' ; Width: 2' -3'
Light: Sun (Part-Full)
Moisture: Medium,

-

Photo by David J. Stang, CC BY-SA 4.0 , via Wikimedia Commons, Cbaile19, CC0, via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,N,,N,,,-18,,,,Y
O2JUZZHLPG7LL5TS4I7XKQUO,Phlox paniculata (Garden Phlox),,Gallon,,Phlpan9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
OI6ILSCMSRQZZDRTS5LUQ45A,Phlox paniculata (Garden Phlox),,True Gallon,,Phlpan12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
5RSJ6NE37YVN4XFCBOY5W7YL,Phlox stolonifera (Creeping Phlox),,"4.5"" Pot",,Phlsto3,"Fragrant, tubular, lavender flowers emerge in spring. Can spread to form colonies in good conditions, making this an excellent ground cover. Drought, deer tolerant.

Size: Height: 0.5' - 1' ; Width: 1' -1'
Light: Sun (Part-Full)
Moisture: Medium, 

-

Photo by David J. Stang, CC BY-SA 4.0 , via Wikimedia Commons, Photo by and (c)2007 Derek Ramsey (Ram-Man), GFDL 1.2 , via Wikimedia Commons
Jerzy Opio?a, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,,,,,,0,,,,Y
532ZS6KIY6QDPRZSJ3EXFFM6,Phlox stolonifera (Creeping Phlox),,Gallon,,Phlsto9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,,,,0,,,,Y
PIFW2MCELNY7A3BA2DV72ET2,Phlox stolonifera (Creeping Phlox),,True Gallon,,Phlsto12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
EPAK4UEMIJFUXMZ4WMBU2Q2S,Physocarpus opulifolius (Ninebark),,Gallon,,Phyopu9,"Upright deciduous shrub with rough bark that peels in strips, revealing reddish to brown layers of inner bark. Small white flowers appear in late spring and red fuit after. Grows in harsh conditions.

Size: Height: 5' - 8' ; Width: 4' -6'
Light: Sun (Part-Full)
Moisture: Dry, Moist, 

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

Jean-Pol GRANDMONT, CC BY-SA 3.0 , via Wikimedia Commons, Abraham, CC BY 4.0 , via Wikimedia Commons
James H. Miller & Ted Bodner, Southern Weed Science Society, Bugwood.org, CC BY 3.0 US , via Wikimedia Commons",Shrub,Shrub,,,,,visible,Physical good,,,,N,N,N,Y,22.00,,N,,,,,,,0,,,,Y
T66SNJFGAX6JMMCWFK7CWFPH,Physocarpus opulifolius (Ninebark),,True Gallon,,Phyopu12,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,25.00,,N,,,,,,,0,,,,Y
H3GZTG6TUEUMVCP4JKZVAFZH,Physocarpus opulifolius (Ninebark),,2 Gallon,,Phyopu15,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,37.00,,N,,,,,,,7,,,,Y
7U7MROT7GMG4HFH2AHGUTCSU,Physocarpus opulifolius (Ninebark),,3 Gallon,,Phyopu18,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,50.00,,N,,,,,,,0,,,,Y
EBGUXLPSI6ALHP4Z47LHMDRW,Physocarpus opulifolius (Ninebark),,5 Gallon,,Phyopu21,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,,,,0,,,,Y
M5Z4XB2HIYL56VHRKGN5XINH,Physostegia virginiana (Obedient Plant),,"4.5"" Pot",,Phyvir3,"Tubular, two-lipped pale-purple flower spikes bloom through summer and attract hummingbirds. Each individual flower will temporarily be pushed into a new position! Tolerates Deer and Clay Soil.

Size: Height: 3' - 4' ; Width: 2' -3'
Light: Sun (Part-Full)
Moisture: Moist, Standing Water,

-",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,0,,,,Y
M3RWK2X7NQJ5GSHI37MYTRPT,Physostegia virginiana (Obedient Plant),,Gallon,,Phyvir9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
6XF7AAWZSAVBN4TRYKFDJ4KP,Physostegia virginiana (Obedient Plant),,True Gallon,,Phyvir12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
TKBUH3523T4V4X5NZBQTMJWV,Pinus palustris (Longleaf Pine),,Gallon,,Pinpal9,"Scaly orange-brown bark with long, 18"" needles and 10"" long cones. The tree stays small for the first 5 years of life while it establishes roots, then grows quickly.

Size: Height: 60' - 80' ; Width: 30' -40'
Light: Sun (Part-Full)
Moisture: Medium,

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)",Tree,Tree,,,,,hidden,Physical good,,,,N,N,N,Y,22.00,,N,,,,,,,0,,,,Y
3777FARQB2P2UENWPCXAM7TP,Pinus palustris (Longleaf Pine),,True Gallon,,Pinpal12,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,25.00,,N,,,,,,,0,,,,Y
X4ITD2PSKBBJ4D6ED42UB5BF,Pinus palustris (Longleaf Pine),,2 Gallon,,Pinpal15,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,50.00,,N,,,,,,,0,,,,Y
LV6X5J5EERY5OG7QSL2GBMCT,Pinus palustris (Longleaf Pine),,3 Gallon,,Pinpal18,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,60.00,,N,,,,,,,0,,,,Y
NHVGWTXXLYAYTBH44CWU47KQ,Pinus palustris (Longleaf Pine),,5 Gallon,,Pinpal21,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,70.00,,N,,,,,,,0,,,,Y
BSGTIHNY6D2WQXZFG3IHTTIQ,Pinus strobus (Eastern White Pine),,Gallon,,Pinstr9,"This pine is an attractive oramental landscape tree with bluish-green needles and cylindrical brown cones. Attractive to wildlife. Deer resistant.

Size: Height: 50' - 80' ; Width: 20' -40'
Light: Sun (Full)
Moisture: Medium, 

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

By Photo by David J. Stang - source: David Stang. First published at ZipcodeZoo.com, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=60856483, 
By sciondriver at Flickr - Flickr, CC BY 2.0, https://commons.wikimedia.org/w/index.php?curid=6320557
By Ryan Hodnett - Own work, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=97385362                Ryan Hodnett, CC BY-SA 4.0 , via Wikimedia Commons",Tree,Tree,,,,,visible,Physical good,,,,N,N,N,Y,22.00,,N,,,,N,,,0,,,,Y
4WBMJ4GXIDS4JF4BHGNM6WX6,Pinus strobus (Eastern White Pine),,True Gallon,,Pinstr12,,Tree,Tree,,,,,visible,Physical good,,,,,,,,25.00,,N,,,,N,,,1,,,,Y
LPOOCSZD2BYCZNFYN53CEUUL,Pinus strobus (Eastern White Pine),,2 Gallon,,Pinstr15,,Tree,Tree,,,,,visible,Physical good,,,,,,,,50.00,,N,,,,N,,,0,,,,Y
4XYRPD54YIPIJ6L2FIUY6F3O,Pinus strobus (Eastern White Pine),,3 Gallon,,Pinstr18,,Tree,Tree,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,N,,,0,,,,Y
YZPL3BS3DAVPJVMPEQKAS2RN,Pinus strobus (Eastern White Pine),,5 Gallon,,Pinstr21,,Tree,Tree,,,,,visible,Physical good,,,,,,,,70.00,,N,,,,N,,,0,,,,Y
VEI6PWTMBELF3MR2DC4EWNGC,Pinus taeda (Loblolly Pine),,Gallon,,Pintae9,"Needled evergreen. Somewhat pyramidal shaped at youth, develops a dense oval crown at maturity as it loses its lower branches. Bark made up of thick flaky plates that are chocolate colored underneath. Produce, red-yellow male cones and yellow -purple female cones in spring.

Size: Height: 60' - 90' ; Width: 20' -40'
Light: Sun (Full)
Moisture: Medium,

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

Dcrjsr, CC BY 3.0 , via Wikimedia Commons
Dcrjsr, CC BY 3.0 , via Wikimedia Commons
Photo by David J. Stang, CC BY-SA 4.0 , via Wikimedia Commons",Tree,Tree,,,,,hidden,Physical good,,,,N,N,N,Y,22.00,,N,,,,,,,0,,,,Y
EA7ZIOPMEXBVRAFO3CRDHDXN,Pinus taeda (Loblolly Pine),,True Gallon,,Pintae12,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,25.00,,N,,,,,,,0,,,,Y
KGF4Y3P3ERWU6Y2NGLPDLS57,Pinus taeda (Loblolly Pine),,2 Gallon,,Pintae15,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,50.00,,N,,,,,,,0,,,,Y
45PQIAJGNZ3CMNIZ3OKUI62M,Pinus taeda (Loblolly Pine),,3 Gallon,,Pintae18,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,60.00,,N,,,,,,,0,,,,Y
P6MFDMGSFNJ52FY4YBRKVRDC,Pinus taeda (Loblolly Pine),,5 Gallon,,Pintae21,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,70.00,,N,,,,,,,0,,,,Y
LQHMCKQI7PN7LET66U27TF7J,Pinus virginiana (Virginia Pine),,Gallon,,Pinvir9,"This needled evergreen is known for it's golden winter foliage. Seeds are a good food source for birds.

Size: Height: 15' - 30' ; Width: 10' -20'
Light: Sun (Full)
Moisture: Medium, 

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

By TheSussman (Mike) from Georgia, USA - Panola Mountain State Park, CC BY 2.0, https://commons.wikimedia.org/w/index.php?curid=8983653
By Photo by David J. Stang - source: David Stang. First published at ZipcodeZoo.com, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=60781339
By Joshua Davis (jdavis.info) on Flickr - Flickr, CC BY-SA 2.0, https://commons.wikimedia.org/w/index.php?curid=6345603                   Famartin, CC BY-SA 3.0 , via Wikimedia Commons",Tree,Tree,,,,,hidden,Physical good,,,,N,N,N,Y,22.00,,N,,,,,,,0,,,,Y
LTYWP5RUPIWV2QUZLFNOC36S,Pinus virginiana (Virginia Pine),,True Gallon,,Pinvir12,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,25.00,,N,,,,,,,0,,,,Y
KIPV74RCMIXXBLFK5MOQGEQR,Pinus virginiana (Virginia Pine),,2 Gallon,,Pinvir15,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,50.00,,N,,,,,,,0,,,,Y
ZKO2PQRKBZBZ6W36YYS3JNKM,Pinus virginiana (Virginia Pine),,3 Gallon,,Pinvir18,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,60.00,,N,,,,,,,0,,,,Y
5QUQEWABNAIVLB66UP7RDQ5S,Pinus virginiana (Virginia Pine),,5 Gallon,,Pinvir21,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,70.00,,N,,,,,,,0,,,,Y
AELINDWI24ZQU3AO47EQNLOA,Platanus occidentalis (Sycamore),,Gallon,,Plaocc9,"Massive, eastern tree does well in wet soils near streams and floodplains. Dry, mottled white bark is striking and beautiful.

Size: Height: 75' - 100' ; Width: 75' -100'
Light: Sun (Full)
Moisture: Medium, Moist, 

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

Bruce Marlin [CC BY-SA (https://creativecommons.org/licenses/by-sa/2.5)]
Jeff Turner from Santa Clarita, CA, United States [CC BY (https://creativecommons.org/licenses/by/2.0)]                                        Jeff Hart from Bloomington, IN, USA, CC BY 2.0 , via Wikimedia Commons",Tree,Tree,,,,,visible,Physical good,,,,N,N,N,Y,22.00,,N,,,,,,,0,,,,Y
2HV5XN6PDJQKA6DCDAOJDCX6,Platanus occidentalis (Sycamore),,True Gallon,,Plaocc12,,Tree,Tree,,,,,visible,Physical good,,,,,,,,25.00,,N,,,,,,,57,,,,Y
FMIJQKFJ3MZIO35VQSXCU7UG,Platanus occidentalis (Sycamore),,2 Gallon,,Plaocc15,,Tree,Tree,,,,,visible,Physical good,,,,,,,,50.00,,N,,,,,,,2,,,,Y
VKPEKGFQ6PIGNIZ535M226T5,Platanus occidentalis (Sycamore),,3 Gallon,,Plaocc18,,Tree,Tree,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,,,,3,,,,Y
JFU74TWAIAXEYGMOIZ2HIOUP,Platanus occidentalis (Sycamore),,5 Gallon,,Plaocc21,,Tree,Tree,,,,,visible,Physical good,,,,,,,,70.00,,N,,,,,,,15,,,,Y
